municipio_cod,municipio_fato,data_fato,ano,tentado_consumado,qtde_vitimas,feriado
311530,CATAGUASES,2022-02-04,2022,CONSUMADO,1,False
311730,CONCEICAO DAS ALAGOAS,2022-03-18,2022,CONSUMADO,1,False
311860,CONTAGEM,2022-05-04,2022,CONSUMADO,1,False
311950,CORONEL MURTA,2022-10-13,2022,CONSUMADO,1,False
312090,CURVELO,2022-05-15,2022,CONSUMADO,1,False
312230,DIVINOPOLIS,2022-05-30,2022,CONSUMADO,2,False
312360,ELOI MENDES,2022-08-11,2022,CONSUMADO,1,False
312410,ESMERALDAS,2022-07-30,2022,CONSUMADO,1,False
312430,ESPINOSA,2022-11-01,2022,CONSUMADO,1,False
312490,EUGENOPOLIS,2022-06-19,2022,CONSUMADO,1,False
312530,FARIA LEMOS,2022-03-05,2022,CONSUMADO,2,False
312590,FERROS,2022-08-31,2022,CONSUMADO,1,False
312610,FORMIGA,2022-05-26,2022,CONSUMADO,1,False
312630,FORTALEZA DE MINAS,2022-10-10,2022,CONSUMADO,1,False
312710,FRUTAL,2022-11-15,2022,CONSUMADO,1,True
312750,GONZAGA,2022-12-25,2022,CONSUMADO,1,True
312770,GOVERNADOR VALADARES,2022-08-29,2022,CONSUMADO,1,False
312770,GOVERNADOR VALADARES,2022-09-21,2022,CONSUMADO,1,False
312800,GUANHAES,2022-10-09,2022,CONSUMADO,1,False
312800,GUANHAES,2022-11-09,2022,CONSUMADO,1,False
312980,IBIRITE,2022-05-11,2022,CONSUMADO,1,False
312980,IBIRITE,2022-10-19,2022,CONSUMADO,1,False
313010,IGARAPE,2022-04-08,2022,CONSUMADO,1,False
313010,IGARAPE,2022-07-29,2022,CONSUMADO,1,False
313130,IPATINGA,2022-04-22,2022,CONSUMADO,1,False
313170,ITABIRA,2022-07-13,2022,CONSUMADO,1,False
313230,ITAIPE,2022-07-29,2022,CONSUMADO,1,False
313250,ITAMARANDIBA,2022-04-18,2022,CONSUMADO,1,False
313380,ITAUNA,2022-03-04,2022,CONSUMADO,1,False
313400,ITINGA,2022-05-28,2022,CONSUMADO,1,False
313440,ITURAMA,2022-12-27,2022,CONSUMADO,1,False
313460,JABOTICATUBAS,2022-09-24,2022,CONSUMADO,1,False
313460,JABOTICATUBAS,2022-11-24,2022,CONSUMADO,1,False
313520,JANUARIA,2022-03-03,2022,CONSUMADO,1,False
313550,JEQUERI,2022-03-28,2022,CONSUMADO,1,False
313630,JOAO PINHEIRO,2022-02-26,2022,CONSUMADO,1,False
313650,JORDANIA,2022-06-30,2022,CONSUMADO,1,False
313670,JUIZ DE FORA,2022-02-26,2022,CONSUMADO,1,False
313670,JUIZ DE FORA,2022-03-13,2022,CONSUMADO,1,False
313670,JUIZ DE FORA,2022-10-17,2022,CONSUMADO,1,False
313720,LAGOA DA PRATA,2022-02-13,2022,CONSUMADO,1,False
313720,LAGOA DA PRATA,2022-11-19,2022,CONSUMADO,1,False
313750,LAGOA FORMOSA,2022-03-19,2022,CONSUMADO,1,False
313753,LAGOA GRANDE,2022-08-02,2022,CONSUMADO,1,False
313760,LAGOA SANTA,2022-12-03,2022,CONSUMADO,1,False
313840,LEOPOLDINA,2022-05-04,2022,CONSUMADO,1,False
313940,MANHUACU,2022-01-01,2022,CONSUMADO,1,True
313940,MANHUACU,2022-10-01,2022,CONSUMADO,1,False
313960,MANTENA,2022-03-26,2022,CONSUMADO,1,False
313980,MAR DE ESPANHA,2022-08-06,2022,CONSUMADO,1,False
314140,MEDINA,2022-03-12,2022,CONSUMADO,1,False
314300,MONTE BELO,2022-10-30,2022,CONSUMADO,1,False
314310,MONTE CARMELO,2022-12-25,2022,CONSUMADO,1,True
314330,MONTES CLAROS,2022-03-10,2022,CONSUMADO,1,False
314330,MONTES CLAROS,2022-12-02,2022,CONSUMADO,1,False
314340,MONTE SIAO,2022-02-08,2022,CONSUMADO,1,False
314520,NOVA SERRANA,2022-09-30,2022,CONSUMADO,1,False
314590,OURO BRANCO,2022-06-10,2022,CONSUMADO,1,False
314590,OURO BRANCO,2022-12-10,2022,CONSUMADO,1,False
314600,OURO FINO,2022-07-22,2022,CONSUMADO,1,False
314610,OURO PRETO,2022-12-05,2022,CONSUMADO,1,False
314710,PARA DE MINAS,2022-08-15,2022,CONSUMADO,1,False
314710,PARA DE MINAS,2022-12-13,2022,CONSUMADO,1,False
314710,PARA DE MINAS,2022-04-16,2022,CONSUMADO,1,False
314790,PASSOS,2022-10-02,2022,CONSUMADO,1,False
314800,PATOS DE MINAS,2022-04-29,2022,CONSUMADO,1,False
314800,PATOS DE MINAS,2022-08-07,2022,CONSUMADO,1,False
314800,PATOS DE MINAS,2022-10-15,2022,CONSUMADO,1,False
314800,PATOS DE MINAS,2022-11-12,2022,CONSUMADO,1,False
314980,PERDIZES,2022-04-09,2022,CONSUMADO,1,False
314980,PERDIZES,2022-07-22,2022,CONSUMADO,1,False
315140,PITANGUI,2022-03-29,2022,CONSUMADO,1,False
315180,POCOS DE CALDAS,2022-07-21,2022,CONSUMADO,1,False
315200,POMPEU,2022-05-14,2022,CONSUMADO,1,False
315210,PONTE NOVA,2022-02-05,2022,CONSUMADO,1,False
315250,POUSO ALEGRE,2022-05-01,2022,CONSUMADO,1,True
315250,POUSO ALEGRE,2022-11-14,2022,CONSUMADO,1,False
315280,PRATA,2022-05-04,2022,CONSUMADO,1,False
315350,ALTO JEQUITIBA,2022-07-09,2022,CONSUMADO,1,False
315445,RIACHINHO,2022-04-13,2022,CONSUMADO,1,False
315460,RIBEIRAO DAS NEVES,2022-01-16,2022,CONSUMADO,1,False
315460,RIBEIRAO DAS NEVES,2022-05-03,2022,CONSUMADO,1,False
315670,SABARA,2022-03-11,2022,CONSUMADO,1,False
315670,SABARA,2022-06-24,2022,CONSUMADO,1,False
315700,SALINAS,2022-04-22,2022,CONSUMADO,1,False
315780,SANTA LUZIA,2022-10-17,2022,CONSUMADO,1,False
315810,SANTA MARIA DO SALTO,2022-04-15,2022,CONSUMADO,1,True
315990,SANTO ANTONIO DO AMPARO,2022-02-13,2022,CONSUMADO,1,False
316070,SANTOS DUMONT,2022-01-16,2022,CONSUMADO,1,False
316070,SANTOS DUMONT,2022-05-27,2022,CONSUMADO,1,False
316150,SAO GERALDO,2022-07-17,2022,CONSUMADO,1,False
316210,SAO GOTARDO,2022-11-26,2022,CONSUMADO,1,False
316292,SAO JOAQUIM DE BICAS,2022-06-23,2022,CONSUMADO,1,False
316310,SAO JOSE DA VARGINHA,2022-01-11,2022,CONSUMADO,1,False
316350,SAO JOSE DO JACURI,2022-04-10,2022,CONSUMADO,1,False
316370,SAO LOURENCO,2022-11-05,2022,CONSUMADO,2,False
316410,SAO PEDRO DO SUACUI,2022-12-26,2022,CONSUMADO,1,False
316420,SAO ROMAO,2022-01-03,2022,CONSUMADO,1,False
316450,SAO SEBAST. DO MARANHAO,2022-09-06,2022,CONSUMADO,1,False
316470,SAO SEBASTIAO PARAISO,2022-11-18,2022,CONSUMADO,1,False
316550,SARDOA,2022-04-03,2022,CONSUMADO,1,False
316555,SETUBINHA,2022-10-30,2022,CONSUMADO,1,False
316695,SERRANOPOLIS DE MINAS,2022-03-17,2022,CONSUMADO,1,False
316850,TEIXEIRAS,2022-08-11,2022,CONSUMADO,1,False
316860,TEOFILO OTONI,2022-05-28,2022,CONSUMADO,1,False
316860,TEOFILO OTONI,2022-03-15,2022,CONSUMADO,1,False
316860,TEOFILO OTONI,2022-06-04,2022,CONSUMADO,1,False
316890,TIROS,2022-11-01,2022,CONSUMADO,1,False
316900,TOCANTINS,2022-10-04,2022,CONSUMADO,1,False
316990,UBA,2022-10-27,2022,CONSUMADO,1,False
317000,UBAI,2022-12-29,2022,CONSUMADO,1,False
317000,UBAI,2022-12-13,2022,CONSUMADO,1,False
317005,UBAPORANGA,2022-09-07,2022,CONSUMADO,1,True
317010,UBERABA,2022-03-02,2022,CONSUMADO,1,False
317010,UBERABA,2022-08-07,2022,CONSUMADO,1,False
317020,UBERLANDIA,2022-07-12,2022,CONSUMADO,1,False
317020,UBERLANDIA,2022-11-30,2022,CONSUMADO,1,False
317070,VARGINHA,2022-01-17,2022,CONSUMADO,1,False
317070,VARGINHA,2022-05-30,2022,CONSUMADO,1,False
317075,VARJAO DE MINAS,2022-11-16,2022,CONSUMADO,1,False
317090,VARZELANDIA,2022-12-23,2022,CONSUMADO,1,False
317120,VESPASIANO,2022-06-19,2022,CONSUMADO,1,False
317150,MATHIAS LOBATO,2022-07-22,2022,CONSUMADO,1,False
316630,SERICITA,2022-09-11,2022,CONSUMADO,1,False
316710,SERRO,2022-04-27,2022,CONSUMADO,1,False
310160,ALFENAS,2023-02-02,2023,TENTADO,1,False
310240,ALVORADA DE MINAS,2023-03-08,2023,TENTADO,1,False
310350,ARAGUARI,2023-04-06,2023,TENTADO,1,False
310350,ARAGUARI,2023-06-22,2023,TENTADO,1,False
310350,ARAGUARI,2023-07-06,2023,TENTADO,1,False
310560,BARBACENA,2023-06-15,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-01-01,2023,TENTADO,1,True
310620,BELO HORIZONTE,2023-01-06,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-01-14,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-02-19,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-02-23,2023,TENTADO,2,False
310620,BELO HORIZONTE,2023-03-21,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-04-02,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-04-29,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-05-15,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-05-21,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-06-08,2023,TENTADO,2,False
310620,BELO HORIZONTE,2023-06-17,2023,TENTADO,1,False
310620,BELO HORIZONTE,2023-07-30,2023,TENTADO,1,False
310670,BETIM,2023-02-12,2023,TENTADO,1,False
310670,BETIM,2023-03-05,2023,TENTADO,1,False
310670,BETIM,2023-06-21,2023,TENTADO,1,False
310670,BETIM,2023-07-16,2023,TENTADO,1,False
311020,CAJURI,2023-07-20,2023,TENTADO,1,False
311070,CAMBUQUIRA,2023-01-25,2023,TENTADO,1,False
311230,CAPELINHA,2023-04-10,2023,TENTADO,1,False
311340,CARATINGA,2023-01-12,2023,TENTADO,1,False
311340,CARATINGA,2023-06-17,2023,TENTADO,1,False
311570,CENTRAL DE MINAS,2023-01-01,2023,TENTADO,1,True
311800,CONGONHAS,2023-05-30,2023,TENTADO,1,False
311820,CONQUISTA,2023-03-12,2023,TENTADO,1,False
311860,CONTAGEM,2023-02-25,2023,TENTADO,1,False
311860,CONTAGEM,2023-06-30,2023,TENTADO,1,False
311860,CONTAGEM,2023-07-22,2023,TENTADO,1,False
311930,COROMANDEL,2023-06-23,2023,TENTADO,1,False
312230,DIVINOPOLIS,2023-01-30,2023,TENTADO,1,False
312260,DOM JOAQUIM,2023-01-09,2023,TENTADO,1,False
312430,ESPINOSA,2023-06-23,2023,TENTADO,1,False
312760,GOUVEIA,2023-02-22,2023,TENTADO,1,False
312980,IBIRITE,2023-04-08,2023,TENTADO,1,False
312980,IBIRITE,2023-04-26,2023,TENTADO,1,False
312980,IBIRITE,2023-06-23,2023,TENTADO,1,False
313020,IGARATINGA,2023-04-15,2023,TENTADO,1,False
313130,IPATINGA,2023-02-26,2023,TENTADO,1,False
313190,ITABIRITO,2023-03-26,2023,TENTADO,1,False
313190,ITABIRITO,2023-04-05,2023,TENTADO,1,False
313670,JUIZ DE FORA,2023-03-08,2023,TENTADO,1,False
313670,JUIZ DE FORA,2023-05-05,2023,TENTADO,1,False
313670,JUIZ DE FORA,2023-06-26,2023,TENTADO,1,False
313670,JUIZ DE FORA,2023-07-30,2023,TENTADO,1,False
313940,MANHUACU,2023-04-06,2023,TENTADO,1,False
314140,MEDINA,2023-01-27,2023,TENTADO,1,False
314330,MONTES CLAROS,2023-01-11,2023,TENTADO,1,False
314330,MONTES CLAROS,2023-04-16,2023,TENTADO,1,False
314390,MURIAE,2023-02-28,2023,TENTADO,1,False
314390,MURIAE,2023-07-08,2023,TENTADO,1,False
314655,PAI PEDRO,2023-01-14,2023,TENTADO,1,False
314800,PATOS DE MINAS,2023-03-27,2023,TENTADO,1,False
314800,PATOS DE MINAS,2023-05-21,2023,TENTADO,1,False
315100,PIRANGUINHO,2023-04-26,2023,TENTADO,1,False
315150,PIUMHI,2023-05-14,2023,TENTADO,1,False
315210,PONTE NOVA,2023-06-17,2023,TENTADO,1,False
315210,PONTE NOVA,2023-07-06,2023,TENTADO,1,False
315460,RIBEIRAO DAS NEVES,2023-03-03,2023,TENTADO,1,False
315490,RIO CASCA,2023-06-13,2023,TENTADO,1,False
315540,RIO NOVO,2023-06-28,2023,TENTADO,1,False
315670,SABARA,2023-05-11,2023,TENTADO,1,False
316250,SAO JOAO DEL REI,2023-07-02,2023,TENTADO,1,False
316720,SETE LAGOAS,2023-03-01,2023,TENTADO,1,False
316870,TIMOTEO,2023-01-08,2023,TENTADO,1,False
316990,UBA,2023-07-28,2023,TENTADO,1,False
317020,UBERLANDIA,2023-01-21,2023,TENTADO,1,False
317020,UBERLANDIA,2023-04-30,2023,TENTADO,1,False
317020,UBERLANDIA,2023-07-16,2023,TENTADO,1,False
317040,UNAI,2023-01-29,2023,TENTADO,1,False
317040,UNAI,2023-05-19,2023,TENTADO,1,False
317130,VICOSA,2023-03-03,2023,TENTADO,1,False
315140,PITANGUI,2023-03-18,2023,TENTADO,1,False
315140,PITANGUI,2023-03-22,2023,TENTADO,1,False
315140,PITANGUI,2023-04-02,2023,TENTADO,1,False
314030,MARLIERIA,2023-05-06,2023,TENTADO,1,False
312860,GUARDA-MOR,2023-07-14,2023,TENTADO,1,False
315220,PORTEIRINHA,2023-07-22,2023,TENTADO,1,False
315220,PORTEIRINHA,2023-07-29,2023,TENTADO,1,False
310850,BOTUMIRIM,2023-07-23,2023,TENTADO,1,False
310160,ALFENAS,2023-05-06,2023,CONSUMADO,1,False
310350,ARAGUARI,2023-01-02,2023,CONSUMADO,1,False
310350,ARAGUARI,2023-05-05,2023,CONSUMADO,1,False
310420,ARCOS,2023-06-14,2023,CONSUMADO,1,False
310560,BARBACENA,2023-07-16,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-02-11,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-03-11,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-03-15,2023,CONSUMADO,2,False
310620,BELO HORIZONTE,2023-03-02,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-04-29,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-05-22,2023,CONSUMADO,1,False
310620,BELO HORIZONTE,2023-06-04,2023,CONSUMADO,1,False
310670,BETIM,2023-02-25,2023,CONSUMADO,1,False
310670,BETIM,2023-02-21,2023,CONSUMADO,1,False
310670,BETIM,2023-05-23,2023,CONSUMADO,1,False
310670,BETIM,2023-06-11,2023,CONSUMADO,1,False
310690,BICAS,2023-01-15,2023,CONSUMADO,1,False
310860,BRASILIA DE MINAS,2023-05-06,2023,CONSUMADO,1,False
311340,CARATINGA,2023-05-09,2023,CONSUMADO,2,False
311530,CATAGUASES,2023-07-24,2023,CONSUMADO,1,False
311830,CONSELHEIRO LAFAIETE,2023-04-15,2023,CONSUMADO,1,False
311860,CONTAGEM,2023-01-07,2023,CONSUMADO,1,False
311860,CONTAGEM,2023-02-02,2023,CONSUMADO,1,False
311860,CONTAGEM,2023-04-14,2023,CONSUMADO,1,False
311860,CONTAGEM,2023-04-29,2023,CONSUMADO,1,False
311860,CONTAGEM,2023-06-01,2023,CONSUMADO,1,False
311930,COROMANDEL,2023-01-08,2023,CONSUMADO,1,False
311995,CORREGO FUNDO,2023-07-27,2023,CONSUMADO,1,False
312245,DIVISOPOLIS,2023-01-01,2023,CONSUMADO,1,True
312430,ESPINOSA,2023-01-21,2023,CONSUMADO,1,False
312710,FRUTAL,2023-07-02,2023,CONSUMADO,1,False
312770,GOVERNADOR VALADARES,2023-06-01,2023,CONSUMADO,1,False
312980,IBIRITE,2023-01-27,2023,CONSUMADO,1,False
313010,IGARAPE,2023-01-15,2023,CONSUMADO,1,False
313130,IPATINGA,2023-03-16,2023,CONSUMADO,1,False
313130,IPATINGA,2023-04-28,2023,CONSUMADO,1,False
313130,IPATINGA,2023-05-04,2023,CONSUMADO,1,False
313180,ITABIRINHA,2023-06-11,2023,CONSUMADO,1,False
313240,ITAJUBA,2023-04-01,2023,CONSUMADO,1,False
313420,ITUIUTABA,2023-03-26,2023,CONSUMADO,1,False
313440,ITURAMA,2023-01-21,2023,CONSUMADO,1,False
313550,JEQUERI,2023-01-15,2023,CONSUMADO,1,False
313620,JOAO MONLEVADE,2023-05-18,2023,CONSUMADO,1,False
313670,JUIZ DE FORA,2023-02-26,2023,CONSUMADO,1,False
313760,LAGOA SANTA,2023-07-13,2023,CONSUMADO,1,False
314110,MATOZINHOS,2023-02-02,2023,CONSUMADO,1,False
314280,MONTE ALEGRE DE MINAS,2023-01-09,2023,CONSUMADO,1,False
314320,MONTE SANTO DE MINAS,2023-01-12,2023,CONSUMADO,1,False
314330,MONTES CLAROS,2023-07-30,2023,CONSUMADO,1,False
314390,MURIAE,2023-04-04,2023,CONSUMADO,1,False
314600,OURO FINO,2023-04-05,2023,CONSUMADO,1,False
314610,OURO PRETO,2023-02-14,2023,CONSUMADO,1,False
314630,PADRE PARAISO,2023-03-18,2023,CONSUMADO,1,False
314700,PARACATU,2023-04-22,2023,CONSUMADO,1,False
314700,PARACATU,2023-04-01,2023,CONSUMADO,1,False
314700,PARACATU,2023-05-26,2023,CONSUMADO,1,False
314700,PARACATU,2023-05-20,2023,CONSUMADO,1,False
314740,PARAOPEBA,2023-03-26,2023,CONSUMADO,1,False
315180,POCOS DE CALDAS,2023-01-02,2023,CONSUMADO,1,False
315460,RIBEIRAO DAS NEVES,2023-01-12,2023,CONSUMADO,1,False
315460,RIBEIRAO DAS NEVES,2023-06-15,2023,CONSUMADO,1,False
315895,SANTANA DO PARAISO,2023-04-07,2023,CONSUMADO,1,True
316870,TIMOTEO,2023-07-01,2023,CONSUMADO,1,False
316940,TRES PONTAS,2023-02-08,2023,CONSUMADO,1,False
317010,UBERABA,2023-04-01,2023,CONSUMADO,1,False
317010,UBERABA,2023-05-10,2023,CONSUMADO,1,False
317020,UBERLANDIA,2023-02-16,2023,CONSUMADO,1,False
317020,UBERLANDIA,2023-05-06,2023,CONSUMADO,1,False
317040,UNAI,2023-01-29,2023,CONSUMADO,1,False
317040,UNAI,2023-06-04,2023,CONSUMADO,1,False
311570,CENTRAL DE MINAS,2023-01-15,2023,CONSUMADO,1,False
315950,SANTA RITA DO ITUETO,2023-02-06,2023,CONSUMADO,1,False
314930,PEDRO LEOPOLDO,2023-02-07,2023,CONSUMADO,1,False
314465,NINHEIRA,2023-02-20,2023,CONSUMADO,1,False
313690,JURUAIA,2023-02-25,2023,CONSUMADO,1,False
312160,DIAMANTINA,2023-03-06,2023,CONSUMADO,1,False
310720,BOCAINA DE MINAS,2023-03-15,2023,CONSUMADO,1,False
314530,NOVO CRUZEIRO,2023-03-16,2023,CONSUMADO,1,False
310180,ALPERCATA,2023-03-20,2023,CONSUMADO,1,False
311940,CORONEL FABRICIANO,2023-03-26,2023,CONSUMADO,1,False
315725,SANTA BARBARA DO LESTE,2023-02-27,2023,CONSUMADO,1,False
311260,CAPINOPOLIS,2023-04-26,2023,CONSUMADO,1,False
310260,ANDRADAS,2023-05-06,2023,CONSUMADO,1,False
311550,CAXAMBU,2023-05-06,2023,CONSUMADO,1,False
312240,DIVISA NOVA,2023-05-07,2023,CONSUMADO,1,False
315890,SANTANA DO MANHUACU,2023-05-11,2023,CONSUMADO,1,False
310040,ACAIACA,2023-05-25,2023,CONSUMADO,1,False
314170,MESQUITA,2023-05-25,2023,CONSUMADO,1,False
312900,GUIRICEMA,2023-06-11,2023,CONSUMADO,1,False
310320,ARACAI,2023-05-14,2023,CONSUMADO,1,False
310930,BURITIS,2023-07-14,2023,CONSUMADO,1,False
